"","preu","area","qual.total","condicio.total","any","carrer","tipus","garatge.cotxes","garatge.area","aire"
"2349",174900,1165,6,7,1966,"Pave","1Fam",2,490,"Y"
"2350",213500,1479,7,5,1987,"Pave","1Fam",2,578,"Y"
"2351",162500,1082,6,6,1969,"Pave","1Fam",2,480,"Y"
"2352",107500,1224,5,3,1917,"Pave","1Fam",1,180,"N"
"2353",115500,1093,4,6,1958,"Pave","1Fam",1,308,"Y"
"2354",278000,1659,8,5,2000,"Pave","TwnhsE",2,499,"Y"
"2355",128000,1232,6,6,1939,"Pave","1Fam",1,217,"Y"
"2356",167300,1587,6,6,1971,"Pave","1Fam",2,525,"Y"
"2357",204000,1756,6,5,1996,"Pave","1Fam",2,422,"Y"
"2358",117000,1604,5,5,1941,"Pave","1Fam",2,660,"Y"
"2359",139000,1652,5,6,1915,"Pave","1Fam",1,416,"Y"
"2360",143000,1473,5,8,1968,"Pave","1Fam",1,452,"Y"
"2361",318000,1978,8,5,2003,"Pave","1Fam",3,850,"Y"
"2362",309000,2452,8,5,2004,"Pave","1Fam",3,691,"Y"
"2363",126000,1409,6,5,1938,"Pave","1Fam",2,528,"Y"
"2364",148000,1210,6,6,1975,"Pave","1Fam",2,528,"Y"
"2365",274970,2201,6,7,1966,"Pave","1Fam",2,432,"Y"
"2366",179000,1200,5,5,1987,"Pave","Duplex",0,0,"Y"
"2367",445000,2452,9,5,2003,"Pave","1Fam",3,886,"Y"
"2368",230000,1981,6,5,1978,"Pave","1Fam",2,522,"Y"
"2369",196000,1567,6,5,1977,"Pave","1Fam",2,714,"Y"
"2370",149500,1200,7,5,2004,"Pave","Twnhs",2,480,"Y"
"2371",135500,960,5,7,1955,"Pave","2fmCon",2,576,"Y"
"2372",163500,1657,6,3,1970,"Pave","1Fam",2,484,"Y"
"2373",315500,1620,9,5,2007,"Pave","1Fam",3,912,"Y"
"2374",178000,1342,7,5,2003,"Pave","1Fam",2,393,"Y"
"2375",154000,2050,7,6,1978,"Pave","1Fam",2,529,"Y"
"2376",216500,1960,6,5,2002,"Pave","1Fam",2,440,"Y"
"2377",232000,1574,8,5,2006,"Pave","1Fam",3,824,"Y"
"2378",271000,1689,8,5,2002,"Pave","1Fam",3,857,"Y"
"2379",187000,1499,6,5,1995,"Pave","1Fam",2,473,"Y"
"2380",132000,1224,6,8,1948,"Pave","1Fam",1,280,"Y"
"2381",81400,1040,3,4,1950,"Pave","Duplex",2,400,"N"
"2382",162500,1232,6,6,1984,"Pave","1Fam",2,516,"Y"
"2383",217500,1647,5,6,1977,"Pave","1Fam",2,621,"Y"
"2384",213000,1484,7,5,2004,"Pave","1Fam",2,606,"Y"
"2385",250764,1650,6,5,1958,"Pave","1Fam",2,518,"Y"
"2386",130000,999,5,5,1963,"Pave","2fmCon",1,308,"Y"
"2387",138500,1445,6,8,1900,"Pave","1Fam",2,484,"Y"
"2388",171000,1564,6,6,1980,"Pave","1Fam",2,476,"Y"
"2389",197000,1247,8,5,2005,"Pave","TwnhsE",2,550,"Y"
"2390",153000,1124,6,6,1956,"Pave","1Fam",1,353,"Y"
"2391",160000,1687,5,5,1948,"Pave","1Fam",2,572,"Y"
"2392",201490,1598,7,5,2004,"Pave","1Fam",2,433,"Y"
"2393",172000,1246,6,5,1964,"Pave","1Fam",2,441,"Y"
"2394",184900,1585,7,5,2005,"Pave","1Fam",2,449,"Y"
"2395",294464,1648,8,5,2007,"Pave","TwnhsE",2,525,"Y"
"2396",290000,1660,8,5,2006,"Pave","1Fam",2,500,"Y"
"2397",142500,1055,7,7,1978,"Pave","Twnhs",1,319,"Y"
"2398",76500,864,4,6,1970,"Pave","1Fam",2,576,"Y"
"2399",362500,2349,8,5,1993,"Pave","1Fam",3,762,"Y"
"2400",181316,1516,6,5,1994,"Pave","1Fam",2,409,"Y"
"2401",80000,630,4,4,1970,"Pave","TwnhsE",1,286,"Y"
"2402",185000,1838,6,5,1997,"Pave","Duplex",3,721,"Y"
"2403",316500,1641,9,5,2008,"Pave","1Fam",3,885,"Y"
"2404",235000,2108,6,7,1935,"Pave","1Fam",2,540,"Y"
"2405",188700,1660,6,7,1934,"Pave","1Fam",1,240,"Y"
"2406",115000,1005,4,5,1955,"Pave","1Fam",2,672,"Y"
"2407",359100,3194,8,6,1934,"Pave","1Fam",2,380,"Y"
"2408",222000,1762,7,5,2002,"Pave","1Fam",2,591,"Y"
"2409",255900,1606,8,5,2006,"Pave","1Fam",3,871,"Y"
"2410",226500,1589,8,5,2003,"Pave","TwnhsE",3,630,"Y"
"2411",200000,1671,6,6,1978,"Pave","1Fam",2,484,"Y"
"2412",73000,630,4,6,1970,"Pave","Twnhs",0,0,"Y"
"2413",127000,1145,5,7,1956,"Pave","1Fam",2,684,"Y"
"2414",158000,1445,6,6,1964,"Pave","1Fam",2,645,"Y"
"2415",148000,1072,6,5,2005,"Pave","TwnhsE",2,525,"Y"
"2416",153000,1297,5,6,1954,"Pave","1Fam",2,498,"Y"
"2417",163000,1912,6,7,1905,"Pave","2fmCon",2,672,"N"
"2418",183850,5095,10,5,2008,"Pave","1Fam",3,1154,"Y"
"2419",128500,1382,5,6,1941,"Pave","1Fam",2,660,"Y"
"2420",84500,1140,5,5,2006,"Pave","1Fam",0,0,"Y"
"2421",111500,844,5,7,1925,"Pave","1Fam",1,216,"Y"
"2422",188900,1857,7,5,1978,"Pave","1Fam",2,482,"Y"
"2423",183000,1427,6,6,1969,"Pave","1Fam",2,516,"Y"
"2424",177594,1456,7,5,2007,"Pave","1Fam",2,400,"Y"
"2425",390000,2748,9,5,2006,"Pave","1Fam",3,850,"Y"
"2426",85000,1526,3,2,1915,"Pave","1Fam",0,0,"N"
"2427",45000,612,2,4,1940,"Pave","1Fam",1,308,"N"
"2428",319500,2100,8,5,2007,"Pave","1Fam",3,786,"Y"
"2429",271000,2127,7,5,1994,"Pave","1Fam",2,525,"Y"
"2430",233000,2084,7,5,2004,"Pave","1Fam",2,618,"Y"
"2431",320000,1884,9,5,2008,"Pave","TwnhsE",2,649,"Y"
"2432",153500,1337,6,5,1998,"Pave","TwnhsE",2,405,"Y"
"2433",172500,1471,6,5,1999,"Pave","TwnhsE",2,440,"Y"
"2434",132000,1364,5,5,1957,"Pave","1Fam",1,331,"Y"
"2435",225000,1614,7,5,2005,"Pave","1Fam",2,576,"Y"
"2436",187500,1146,7,5,2003,"Pave","1Fam",2,438,"Y"
"2437",116900,1111,7,7,1926,"Pave","1Fam",1,288,"Y"
"2438",110000,924,5,6,1975,"Pave","1Fam",1,280,"Y"
"2439",545224,3390,10,5,2006,"Pave","1Fam",3,758,"Y"
"2440",124000,1210,5,7,1941,"Pave","1Fam",1,240,"Y"
"2441",153575,1396,6,7,1915,"Pave","1Fam",1,384,"Y"
"2442",127500,1069,6,5,1977,"Pave","TwnhsE",2,440,"Y"
"2443",145000,1477,7,7,1928,"Pave","1Fam",1,216,"Y"
"2444",117500,2210,6,4,1880,"Pave","1Fam",1,205,"Y"
"2445",181000,1486,7,5,2006,"Pave","1Fam",2,566,"Y"
"2446",139600,1733,3,5,1955,"Pave","1Fam",2,452,"Y"
"2447",144000,2020,5,5,1977,"Pave","Duplex",2,630,"Y"
"2448",221000,1494,7,5,2002,"Pave","1Fam",2,530,"Y"
"2449",144000,1099,5,6,1995,"Pave","1Fam",1,352,"Y"
"2450",135000,1008,6,7,1963,"Pave","1Fam",2,430,"Y"
"2451",213000,1775,7,5,1993,"Pave","1Fam",2,425,"Y"
"2452",180000,1714,6,5,1999,"Pave","1Fam",2,451,"Y"
"2453",98000,1014,5,5,1956,"Pave","1Fam",1,267,"Y"
"2454",409900,2520,8,5,2007,"Pave","1Fam",3,640,"Y"
"2455",80900,1049,4,7,1910,"Pave","1Fam",1,195,"N"
"2456",133000,1268,5,7,1949,"Pave","1Fam",1,288,"Y"
"2457",135000,1192,4,4,1949,"Pave","1Fam",0,0,"N"
"2458",108538,1206,5,5,1959,"Pave","1Fam",1,312,"Y"
"2459",91500,1456,5,3,1948,"Pave","1Fam",1,280,"Y"
"2460",161000,1433,5,6,1961,"Pave","1Fam",2,441,"Y"
"2461",152000,1595,5,5,1991,"Pave","1Fam",2,672,"Y"
"2462",136000,2526,6,7,1916,"Pave","1Fam",1,216,"N"
"2463",239000,1800,9,5,2007,"Pave","1Fam",2,702,"Y"
"2464",136500,1422,5,5,1926,"Pave","1Fam",1,352,"Y"
"2465",162500,1191,8,5,1989,"Pave","TwnhsE",2,531,"Y"
"2466",140000,936,6,5,1996,"Pave","TwnhsE",2,460,"Y"
"2467",227875,1761,7,6,2007,"Pave","1Fam",2,578,"Y"
"2468",318750,1694,8,9,1977,"Pave","1Fam",2,642,"Y"
"2469",204750,1786,6,5,1997,"Pave","1Fam",2,684,"Y"
"2470",127000,1045,6,6,1963,"Pave","1Fam",1,264,"Y"
"2471",239000,1950,7,5,1997,"Pave","1Fam",2,576,"Y"
"2472",425000,1978,9,5,2007,"Pave","1Fam",3,920,"Y"
"2473",91300,886,5,8,1938,"Pave","1Fam",1,273,"Y"
"2474",446261,2713,9,5,2008,"Pave","1Fam",3,858,"Y"
"2475",110000,858,4,6,1971,"Pave","1Fam",1,684,"Y"
"2476",144000,884,5,7,1983,"Pave","1Fam",2,504,"Y"
"2477",302000,2810,8,5,1990,"Pave","1Fam",2,750,"Y"
"2478",181900,1260,7,7,1983,"Pave","1Fam",2,598,"Y"
"2479",136000,1792,5,5,1974,"Pave","Duplex",0,0,"Y"
"2480",136870,1117,5,5,1963,"Pave","1Fam",1,264,"Y"
"2481",128500,816,5,7,1983,"Pave","1Fam",1,264,"Y"
"2482",173000,1632,5,7,1969,"Pave","1Fam",2,898,"Y"
"2483",176500,1501,6,5,1999,"Pave","Twnhs",2,440,"Y"
"2484",198500,1725,7,5,2002,"Pave","1Fam",2,550,"Y"
"2485",113000,1452,4,5,1920,"Pave","2fmCon",0,0,"Y"
"2486",102000,1522,5,5,1926,"Pave","1Fam",0,0,"Y"
"2487",156000,1026,6,8,1969,"Pave","1Fam",2,440,"Y"
"2488",417500,2464,8,5,2007,"Pave","1Fam",3,650,"Y"
"2489",105000,1374,4,6,1920,"Pave","1Fam",1,338,"Y"
"2490",380000,2643,9,5,2006,"Pave","1Fam",3,694,"Y"
"2491",139000,1121,5,6,1963,"Pave","1Fam",2,480,"Y"
"2492",103000,1224,4,5,1964,"Pave","Duplex",3,530,"N"
"2493",127000,1691,5,6,1924,"Pave","1Fam",1,308,"Y"
"2494",231500,1792,7,5,2001,"Pave","1Fam",2,564,"Y"
"2495",197000,1576,7,5,2006,"Pave","1Fam",2,614,"Y"
"2496",133700,1040,5,5,1959,"Pave","1Fam",1,286,"Y"
"2497",383000,1950,9,5,2007,"Pave","1Fam",3,706,"Y"
"2498",128000,1647,6,4,1915,"Pave","1Fam",1,216,"N"
"2499",94900,988,4,6,1973,"Pave","Twnhs",1,297,"Y"
"2500",94500,987,6,5,1972,"Pave","Twnhs",1,288,"Y"
"2501",146000,1350,4,5,1954,"Pave","1Fam",2,504,"Y"
"2502",135000,1470,4,6,1954,"Pave","1Fam",1,548,"Y"
"2503",159000,965,5,5,1996,"Pave","1Fam",2,580,"Y"
"2504",79900,1198,6,7,1920,"Pave","1Fam",0,0,"Y"
"2505",350000,2224,9,5,2004,"Pave","1Fam",3,738,"Y"
"2506",128000,1172,5,7,1954,"Pave","1Fam",1,366,"Y"
"2507",168000,1424,7,8,1921,"Pave","1Fam",1,312,"Y"
"2508",175000,1412,6,5,1988,"Pave","1Fam",2,576,"Y"
"2509",130000,1708,7,5,2004,"Pave","TwnhsE",2,380,"Y"
"2510",179200,1575,6,5,1992,"Pave","TwnhsE",2,529,"Y"
"2511",97000,864,4,6,1971,"Pave","1Fam",2,576,"Y"
"2512",180500,1824,6,6,1919,"Pave","1Fam",2,520,"Y"
"2513",221800,1254,8,5,2008,"Pave","1Fam",3,810,"Y"
"2514",145000,941,5,7,1978,"Pave","Duplex",2,564,"Y"
"2515",123900,1045,6,6,1980,"Pave","Twnhs",2,462,"Y"
"2516",230000,1811,6,7,1956,"Pave","1Fam",2,470,"Y"
"2517",209500,1554,8,5,2006,"Pave","Twnhs",2,627,"Y"
"2518",226000,1929,7,5,2001,"Pave","1Fam",2,650,"Y"
"2519",255500,1717,8,5,2006,"Pave","1Fam",3,908,"Y"
"2520",283463,1776,8,5,2006,"Pave","1Fam",3,712,"Y"
"2521",173000,1405,7,5,2003,"Pave","TwnhsE",2,478,"Y"
"2522",361919,2576,8,5,2006,"Pave","1Fam",3,666,"Y"
"2523",182000,1560,5,5,1962,"Pave","1Fam",2,528,"Y"
"2524",157500,1472,7,5,1959,"Pave","1Fam",2,484,"Y"
"2525",170000,1920,7,6,1968,"Pave","1Fam",2,487,"Y"
"2526",128500,1133,6,5,1950,"Pave","1Fam",2,900,"N"
"2527",160000,1187,7,5,1992,"Pave","1Fam",2,420,"Y"
"2528",119000,988,5,7,1950,"Pave","1Fam",1,276,"Y"
"2529",161000,1378,7,9,1928,"Pave","1Fam",2,360,"Y"
"2530",203000,1504,7,5,1996,"Pave","1Fam",2,478,"Y"
"2531",50000,1484,4,1,1910,"Pave","1Fam",1,264,"Y"
"2532",202000,1776,6,5,1996,"Pave","1Fam",2,443,"Y"
"2533",173000,1167,6,6,1992,"Pave","1Fam",2,400,"Y"
"2534",199500,1324,6,5,2005,"Pave","1Fam",2,430,"Y"
"2535",200000,1861,7,5,2002,"Pave","1Fam",2,492,"Y"
"2536",198900,1226,7,5,2009,"Pave","1Fam",3,740,"Y"
"2537",179540,1456,7,5,2007,"Pave","1Fam",2,400,"Y"
"2538",214000,1536,7,5,2002,"Pave","1Fam",2,532,"Y"
"2539",55000,796,4,4,1922,"Pave","1Fam",0,0,"N"
"2540",206000,1226,8,6,1978,"Pave","Twnhs",2,484,"Y"
"2541",207000,1390,7,5,2003,"Pave","1Fam",2,545,"Y"
"2542",125000,912,5,5,1967,"Pave","1Fam",1,336,"Y"
"2543",168000,1430,7,6,1999,"Pave","1Fam",2,410,"Y"
"2544",127000,1285,5,5,1948,"Pave","1Fam",1,240,"Y"
"2545",126500,874,5,7,1968,"Pave","1Fam",1,288,"Y"
"2546",119000,1367,5,8,1900,"Pave","1Fam",1,384,"Y"
"2547",119900,965,5,5,1965,"Pave","1Fam",1,300,"Y"
"2548",228950,1786,5,6,1965,"Grvl","2fmCon",2,529,"Y"
"2549",132250,1040,4,5,1963,"Pave","1Fam",2,648,"Y"
"2550",291000,2172,9,5,2000,"Pave","1Fam",3,687,"Y"
"2551",125900,1027,5,5,1962,"Pave","1Fam",1,299,"Y"
"2552",177000,1680,6,7,1915,"Pave","1Fam",1,308,"Y"
"2553",284000,1629,8,5,2003,"Pave","1Fam",3,880,"Y"
"2554",114504,1368,6,7,1910,"Pave","1Fam",1,216,"N"
"2555",167800,1490,6,5,2005,"Pave","1Fam",2,392,"Y"
"2556",137000,1654,5,7,1930,"Pave","1Fam",1,336,"Y"
"2557",167840,1330,6,5,2006,"Pave","1Fam",2,437,"Y"
"2558",103600,1369,6,6,1925,"Pave","1Fam",1,300,"N"
"2559",183500,1525,6,5,1997,"Pave","1Fam",2,400,"Y"
"2560",297000,1718,8,5,2007,"Pave","1Fam",3,826,"Y"
"2561",178400,999,7,9,1961,"Pave","1Fam",2,588,"Y"
"2562",192000,1489,7,5,2003,"Pave","1Fam",2,400,"Y"
"2563",192350,1353,6,5,1979,"Pave","1Fam",2,478,"Y"
"2564",119000,1556,5,5,1960,"Pave","Duplex",0,0,"Y"
"2565",78500,725,3,5,1890,"Pave","1Fam",1,320,"Y"
"2566",178900,1510,5,6,1967,"Pave","1Fam",2,517,"Y"
"2567",106500,951,4,6,1936,"Pave","1Fam",1,327,"N"
"2568",310000,2007,10,5,2008,"Pave","1Fam",3,812,"Y"
"2569",115000,995,5,6,1925,"Pave","1Fam",1,264,"Y"
"2570",127000,1312,6,6,1947,"Pave","1Fam",2,649,"Y"
"2571",176000,1132,4,5,2005,"Pave","1Fam",2,451,"Y"
"2572",183900,1452,7,5,1999,"Pave","TwnhsE",2,506,"Y"
"2573",260000,1538,8,5,2005,"Pave","1Fam",2,484,"Y"
"2574",171925,1495,6,5,2006,"Pave","1Fam",2,440,"Y"
"2575",154000,1626,6,6,1954,"Pave","1Fam",1,332,"Y"
"2576",75190,1092,4,3,1976,"Pave","Twnhs",1,286,"Y"
"2577",224500,1440,6,8,1993,"Pave","Duplex",4,920,"Y"
"2578",150000,2944,9,3,1977,"Pave","1Fam",3,864,"Y"
"2579",116000,1118,6,8,1920,"Pave","1Fam",2,440,"Y"
"2580",168500,1350,6,5,1964,"Pave","1Fam",2,520,"Y"
"2581",139900,1422,5,5,1960,"Pave","1Fam",1,286,"Y"
"2582",150000,1299,6,5,1954,"Pave","1Fam",2,494,"Y"
"2583",340000,2450,8,5,1998,"Pave","1Fam",3,1069,"Y"
"2584",98000,1344,5,5,1916,"Pave","1Fam",3,513,"N"
"2585",260000,2061,7,5,1995,"Pave","1Fam",2,647,"Y"
"2586",149000,1352,5,7,1939,"Pave","1Fam",2,720,"Y"
"2587",121600,1230,4,7,1946,"Pave","1Fam",1,305,"Y"
"2588",105000,1376,5,5,1941,"Pave","1Fam",1,240,"Y"
"2589",139500,1008,5,7,1968,"Pave","1Fam",1,384,"Y"
"2590",175500,1242,7,6,1973,"Pave","1Fam",2,528,"Y"
"2591",44000,797,3,3,1900,"Pave","1Fam",0,0,"N"
"2592",178750,1553,7,5,1996,"Pave","1Fam",2,420,"Y"
"2593",394432,1856,9,2,2010,"Pave","1Fam",3,834,"Y"
"2594",188000,1696,6,5,2003,"Pave","1Fam",2,542,"Y"
"2595",224500,2154,6,7,1964,"Pave","1Fam",2,539,"Y"
"2596",115000,1032,6,6,1980,"Pave","Twnhs",2,452,"Y"
"2597",136500,1060,5,7,1925,"Pave","1Fam",1,308,"N"
"2598",150000,2592,5,6,1923,"Pave","Duplex",0,0,"N"
"2599",132000,1432,5,7,1910,"Pave","1Fam",2,360,"Y"
"2600",220000,1358,8,5,2002,"Pave","1Fam",2,418,"Y"
"2601",236000,1949,7,5,1993,"Pave","1Fam",2,574,"Y"
"2602",205000,1812,7,5,2002,"Pave","1Fam",2,469,"Y"
"2603",200000,1700,6,5,2003,"Pave","1Fam",2,544,"Y"
"2604",120500,778,5,6,1940,"Pave","1Fam",1,924,"Y"
"2605",176000,1382,6,5,1962,"Pave","1Fam",2,884,"Y"
"2606",119000,1252,6,5,1950,"Pave","1Fam",1,288,"Y"
"2607",119200,1082,6,5,1948,"Pave","1Fam",1,240,"Y"
"2608",129000,864,5,8,1950,"Pave","1Fam",2,720,"Y"
"2609",141500,1337,5,8,1950,"Pave","1Fam",1,264,"Y"
"2610",155000,1348,6,5,1966,"Pave","1Fam",2,453,"Y"
"2611",148400,1700,7,5,1980,"Pave","Twnhs",1,450,"Y"
"2612",122000,969,5,6,1975,"Pave","1Fam",2,440,"Y"
"2613",137000,1798,4,8,1900,"Pave","1Fam",2,342,"Y"
"2614",63000,1112,5,3,1934,"Pave","1Fam",1,226,"N"
"2615",124400,1051,5,5,1966,"Pave","1Fam",1,264,"Y"
"2616",172000,1968,5,4,1969,"Pave","1Fam",2,530,"Y"
"2617",350000,2726,8,5,1995,"Pave","1Fam",3,725,"Y"
"2618",140000,1796,6,5,1963,"Pave","1Fam",2,483,"Y"
"2619",465000,2076,10,5,2006,"Pave","1Fam",3,850,"Y"
"2620",145000,1505,5,5,1940,"Pave","1Fam",1,240,"Y"
"2621",220000,1874,8,5,2000,"Pave","1Fam",2,588,"Y"
"2622",130000,1411,5,6,1955,"Pave","1Fam",1,310,"Y"
"2623",177000,1470,6,6,1997,"Pave","1Fam",2,388,"Y"
"2624",116000,1030,6,7,1972,"Pave","Twnhs",1,264,"Y"
"2625",201000,1492,7,5,2001,"Pave","1Fam",2,608,"Y"
"2626",115000,1224,6,8,1926,"Pave","1Fam",1,210,"Y"
"2627",284000,2046,7,5,2003,"Pave","1Fam",3,871,"Y"
"2628",221500,1595,8,5,2005,"Pave","1Fam",3,880,"Y"
"2629",165250,1302,7,8,1940,"Pave","1Fam",1,224,"Y"
"2630",60000,800,2,3,1936,"Pave","1Fam",0,0,"N"
"2631",275000,2439,8,5,2001,"Pave","1Fam",2,560,"Y"
"2632",89500,1406,6,7,1920,"Pave","1Fam",0,0,"Y"
"2633",178900,1484,6,5,2005,"Pave","1Fam",2,393,"Y"
"2634",205000,1541,7,5,2001,"Pave","1Fam",3,843,"Y"
"2635",80000,943,4,5,1958,"Pave","1Fam",1,308,"N"
"2636",64000,672,5,4,1940,"Pave","1Fam",1,256,"Y"
"2637",135000,1668,5,6,1948,"Pave","1Fam",1,240,"Y"
"2638",143750,958,6,6,1976,"Pave","TwnhsE",2,440,"Y"
"2639",182900,1440,6,7,1981,"Pave","1Fam",2,467,"Y"
"2640",144152,1200,7,5,2005,"Pave","TwnhsE",2,480,"Y"
"2641",257000,1844,8,5,2005,"Pave","1Fam",2,620,"Y"
"2642",127000,1252,5,8,1908,"Pave","1Fam",2,576,"Y"
"2643",248900,1646,8,5,2006,"Pave","1Fam",3,870,"Y"
"2644",135000,1274,5,7,1939,"Pave","1Fam",1,224,"Y"
"2645",250580,1372,7,5,2007,"Pave","1Fam",2,529,"Y"
"2646",160000,1984,6,8,1910,"Pave","2fmCon",1,360,"Y"
"2647",109900,904,5,7,1966,"Pave","1Fam",1,408,"Y"
"2648",122000,864,5,5,1961,"Pave","1Fam",1,440,"Y"
"2649",194000,1432,5,7,1978,"Pave","1Fam",2,588,"Y"
"2650",176000,1536,6,5,2005,"Pave","1Fam",2,400,"Y"
"2651",108000,1510,4,5,1940,"Pave","1Fam",1,296,"Y"
"2652",280750,3005,7,5,2004,"Pave","Twnhs",3,704,"Y"
"2653",131000,1224,5,7,1960,"Pave","1Fam",2,576,"Y"
"2654",133500,1005,5,5,1956,"Pave","1Fam",1,319,"Y"
"2655",148000,918,7,6,1975,"Pave","1Fam",1,360,"Y"
"2656",115000,789,5,5,1948,"Pave","1Fam",1,250,"Y"
"2657",124900,1869,5,6,1890,"Pave","1Fam",2,456,"Y"
"2658",225000,2200,7,5,1993,"Pave","1Fam",2,453,"Y"
"2659",104900,1221,5,7,1924,"Pave","1Fam",1,392,"Y"
"2660",168500,1474,7,5,1995,"Pave","1Fam",2,400,"Y"
"2661",332200,1686,9,5,2006,"Pave","TwnhsE",3,899,"Y"
"2662",255000,2075,7,6,1993,"Pave","1Fam",2,473,"Y"
"2663",91000,790,6,5,1930,"Pave","1Fam",1,160,"N"
"2664",385000,2084,10,5,2007,"Pave","1Fam",3,1220,"Y"
"2665",289000,1801,7,8,1959,"Pave","1Fam",2,484,"Y"
"2666",142600,1728,5,5,1965,"Pave","Duplex",2,576,"Y"
"2667",80000,879,5,3,1936,"Pave","1Fam",1,180,"Y"
"2668",129900,816,5,7,1957,"Pave","1Fam",1,308,"Y"
"2669",123500,1902,5,5,1923,"Pave","1Fam",2,576,"Y"
"2670",152000,1040,5,7,1959,"Pave","1Fam",1,286,"Y"
"2671",182000,1522,6,5,1984,"Pave","1Fam",2,552,"Y"
"2672",226500,1688,7,6,1988,"Pave","1Fam",2,528,"Y"
"2673",136900,1855,6,4,1954,"Pave","1Fam",1,325,"Y"
"2674",213250,1680,7,5,1998,"Pave","1Fam",2,583,"Y"
"2675",147110,1080,7,5,2003,"Pave","TwnhsE",2,496,"Y"
"2676",129000,912,5,8,1963,"Pave","1Fam",1,300,"Y"
"2677",319900,1752,9,5,2005,"Pave","TwnhsE",2,576,"Y"
"2678",144500,1526,5,6,1957,"Pave","1Fam",1,364,"Y"
"2679",340000,2466,8,5,2004,"Pave","1Fam",2,610,"Y"
"2680",107000,1056,4,4,1966,"Pave","1Fam",1,384,"Y"
"2681",102776,1178,4,7,1900,"Pave","1Fam",1,384,"Y"
"2682",75200,816,5,7,1922,"Pave","1Fam",1,100,"Y"
"2683",110000,813,6,8,1930,"Pave","1Fam",1,270,"Y"
"2684",128900,1050,5,6,1956,"Pave","1Fam",1,338,"Y"
"2685",112500,882,5,5,1972,"Pave","1Fam",2,461,"Y"
"2686",136000,1536,6,6,1952,"Pave","1Fam",1,308,"Y"
"2687",153000,1738,5,5,1935,"Pave","1Fam",1,240,"Y"
"2688",187000,1222,7,5,2010,"Pave","1Fam",2,615,"Y"
"2689",185485,1266,7,5,2007,"Pave","1Fam",2,388,"Y"
"2690",282500,1565,9,5,2005,"Pave","TwnhsE",2,556,"Y"
"2691",163000,1362,6,5,1961,"Pave","1Fam",2,504,"Y"
"2692",245700,1614,7,5,2005,"Pave","1Fam",3,878,"Y"
"2693",82375,1344,3,3,1915,"Pave","2fmCon",0,0,"N"
"2694",188000,1036,8,5,1980,"Pave","Twnhs",2,484,"Y"
"2695",87000,1248,5,5,1930,"Pave","1Fam",1,160,"Y"
"2696",410000,3238,8,5,1995,"Pave","1Fam",3,666,"Y"
"2697",140000,1641,5,4,1972,"Pave","1Fam",2,490,"Y"
"2698",106000,846,5,7,1920,"Pave","1Fam",2,576,"N"
"2699",210000,1417,7,5,1997,"Pave","1Fam",2,511,"Y"
"2700",132000,972,6,6,1948,"Pave","1Fam",1,240,"Y"
"2701",125000,1032,5,7,1935,"Pave","1Fam",1,260,"N"
"2702",150000,1244,6,6,1957,"Pave","1Fam",1,336,"Y"
"2703",310000,2520,8,7,1993,"Pave","1Fam",3,796,"Y"
"2704",329900,2358,8,5,2005,"Pave","1Fam",3,784,"Y"
"2705",311872,1726,7,5,2007,"Pave","1Fam",3,786,"Y"
"2706",126500,1072,5,5,1925,"Pave","1Fam",5,1184,"Y"
"2707",136500,1050,5,6,1961,"Pave","1Fam",1,368,"Y"
"2708",187500,2087,6,8,1966,"Pave","1Fam",2,444,"Y"
"2709",147000,1113,5,7,1950,"Pave","1Fam",1,264,"Y"
"2710",240000,1578,7,5,2006,"Pave","1Fam",3,642,"Y"
"2711",198500,1922,7,5,2003,"Pave","1Fam",2,672,"Y"
"2712",150000,1053,5,7,1958,"Pave","1Fam",2,750,"Y"
"2713",223000,1789,7,5,2001,"Pave","1Fam",2,546,"Y"
"2714",755000,4316,10,6,1994,"Pave","1Fam",3,832,"Y"
"2715",229800,1876,7,5,2005,"Pave","1Fam",3,848,"Y"
"2716",113000,1048,5,6,1922,"Pave","1Fam",1,280,"Y"
"2717",75000,1092,4,5,1970,"Pave","Twnhs",1,286,"Y"
"2718",134450,1236,5,6,1957,"Pave","1Fam",1,447,"Y"
"2719",113000,1173,5,4,1901,"Pave","1Fam",1,240,"N"
"2720",177500,1382,7,5,1998,"Pave","1Fam",2,396,"Y"
"2721",183500,1299,6,6,1979,"Pave","1Fam",2,486,"Y"
"2722",181900,1429,6,6,1960,"Pave","1Fam",2,572,"Y"
"2723",301500,1987,8,5,1994,"Pave","1Fam",2,691,"Y"
"2724",125500,864,5,5,1962,"Pave","1Fam",1,294,"Y"
"2725",451950,2296,10,5,2008,"Pave","1Fam",3,842,"Y"
"2726",160000,1404,5,5,1969,"Pave","1Fam",2,504,"Y"
"2727",110000,1324,5,7,1930,"Pave","1Fam",1,180,"Y"
"2728",147000,1143,7,5,2006,"Pave","1Fam",0,0,"Y"
"2729",193879,1294,7,5,2006,"Pave","1Fam",2,662,"Y"
"2730",316600,2132,8,8,1983,"Pave","1Fam",2,612,"Y"
"2731",290000,2400,8,5,2003,"Pave","1Fam",3,730,"Y"
"2732",145000,1728,5,5,1965,"Pave","Duplex",2,576,"Y"
"2733",108000,1337,4,5,1956,"Pave","1Fam",1,263,"Y"
"2734",146000,1392,7,5,2007,"Pave","TwnhsE",2,540,"Y"
"2735",150000,1440,4,3,1977,"Pave","Duplex",0,0,"Y"
